date,game_name,event,domain,language,instances,visits,users
12/17/2025,Numbers Comparison,questions,NM,hi,5,2,2
12/17/2025,Numbers Comparison,rewards,NM,hi,3,2,2
12/17/2025,Numbers Comparison,started,NM,hi,6,3,3
12/17/2025,Numbers Comparison,started,NM,mr,1,1,1
12/17/2025,Numbers Comparison,validation,NM,hi,2,1,1
12/17/2025,Numbers II,completed,NM,hi,5,5,5
12/17/2025,Numbers II,completed,NM,mr,1,1,1
12/17/2025,Numbers II,introduction,NM,hi,6,5,5
12/17/2025,Numbers II,introduction,NM,mr,1,1,1
12/17/2025,Numbers II,mid_introduction,NM,hi,5,5,5
12/17/2025,Numbers II,mid_introduction,NM,mr,1,1,1
12/17/2025,Numbers II,parent_poll,NM,hi,7,5,5
12/17/2025,Numbers II,parent_poll,NM,mr,1,1,1
12/17/2025,Numbers II,questions,NM,hi,5,5,5
12/17/2025,Numbers II,questions,NM,mr,1,1,1
12/17/2025,Numbers II,rewards,NM,hi,5,5,5
12/17/2025,Numbers II,rewards,NM,mr,1,1,1
12/17/2025,Numbers II,started,NM,hi,6,5,5
12/17/2025,Numbers II,started,NM,mr,1,1,1
12/17/2025,Numbers II,validation,NM,hi,5,5,5
12/17/2025,Numbers II,validation,NM,mr,1,1,1
12/17/2025,Numerals 1-10,completed,NM,hi,4,4,4
12/17/2025,Numerals 1-10,introduction,NM,hi,6,6,6
12/17/2025,Numerals 1-10,mid_introduction,NM,hi,6,6,6
12/17/2025,Numerals 1-10,parent_poll,NM,hi,8,6,6
12/17/2025,Numerals 1-10,questions,NM,hi,6,6,6
12/17/2025,Numerals 1-10,rewards,NM,hi,6,6,6
12/17/2025,Numerals 1-10,started,NM,hi,12,10,10
12/17/2025,Numerals 1-10,started,NM,mr,2,2,2
12/17/2025,Numerals 1-10,validation,NM,hi,3,3,3
12/17/2025,Positions,completed,CG,hi,18,16,16
12/17/2025,Positions,completed,CG,mr,3,3,3
12/17/2025,Positions,introduction,CG,hi,20,18,18
12/17/2025,Positions,introduction,CG,mr,10,8,7
12/17/2025,Positions,mid_introduction,CG,hi,19,17,17
12/17/2025,Positions,mid_introduction,CG,mr,3,3,3
12/17/2025,Positions,parent_poll,CG,hi,28,19,19
12/17/2025,Positions,parent_poll,CG,mr,13,10,9
12/17/2025,Positions,questions,CG,hi,19,17,17
12/17/2025,Positions,questions,CG,mr,3,3,3
12/17/2025,Positions,rewards,CG,hi,19,17,17
12/17/2025,Positions,rewards,CG,mr,3,3,3
12/17/2025,Positions,started,CG,hi,30,26,26
12/17/2025,Positions,started,CG,mr,22,20,19
12/17/2025,Positions,validation,CG,hi,17,15,15
12/17/2025,Positions,validation,CG,mr,1,1,1
12/17/2025,Primary Emotion Labelling,completed,SEL,hi,5,5,5
12/17/2025,Primary Emotion Labelling,completed,SEL,mr,1,1,1
12/17/2025,Primary Emotion Labelling,introduction,SEL,hi,5,5,5
12/17/2025,Primary Emotion Labelling,introduction,SEL,mr,1,1,1
12/17/2025,Primary Emotion Labelling,mid_introduction,SEL,hi,5,5,5
12/17/2025,Primary Emotion Labelling,mid_introduction,SEL,mr,1,1,1
12/17/2025,Primary Emotion Labelling,parent_poll,SEL,hi,10,5,5
12/17/2025,Primary Emotion Labelling,parent_poll,SEL,mr,2,1,1
12/17/2025,Primary Emotion Labelling,questions,SEL,hi,5,5,5
12/17/2025,Primary Emotion Labelling,questions,SEL,mr,1,1,1
12/17/2025,Primary Emotion Labelling,rewards,SEL,hi,5,5,5
12/17/2025,Primary Emotion Labelling,rewards,SEL,mr,1,1,1
12/17/2025,Primary Emotion Labelling,started,SEL,hi,5,5,5
12/17/2025,Primary Emotion Labelling,started,SEL,mr,1,1,1
12/17/2025,Primary Emotion Labelling,validation,SEL,hi,5,5,5
12/17/2025,Primary Emotion Labelling,validation,SEL,mr,1,1,1
12/17/2025,Quantitative Comparison,introduction,NM,hi,1,1,1
12/17/2025,Quantitative Comparison,introduction,NM,mr,1,1,1
12/17/2025,Quantitative Comparison,parent_poll,NM,hi,1,1,1
12/17/2025,Quantitative Comparison,parent_poll,NM,mr,1,1,1
12/17/2025,Quantitative Comparison,started,NM,mr,1,1,1
12/17/2025,Relational Comparison,completed,CG,hi,1,1,1
12/17/2025,Relational Comparison,introduction,CG,hi,1,1,1
12/17/2025,Relational Comparison,introduction,CG,mr,1,1,1
12/17/2025,Relational Comparison,mid_introduction,CG,hi,1,1,1
12/17/2025,Relational Comparison,parent_poll,CG,hi,2,1,1
12/17/2025,Relational Comparison,parent_poll,CG,mr,1,1,1
12/17/2025,Relational Comparison,questions,CG,hi,1,1,1
12/17/2025,Relational Comparison,rewards,CG,hi,1,1,1
12/17/2025,Relational Comparison,started,CG,hi,1,1,1
12/17/2025,Relational Comparison,started,CG,mr,1,1,1
12/17/2025,Relational Comparison,validation,CG,hi,1,1,1
12/17/2025,Relational Comparison II,completed,CG,hi,3,2,2
12/17/2025,Relational Comparison II,completed,CG,mr,1,1,1
12/17/2025,Relational Comparison II,introduction,CG,hi,3,2,2
12/17/2025,Relational Comparison II,introduction,CG,mr,3,2,2
12/17/2025,Relational Comparison II,mid_introduction,CG,hi,1,1,1
12/17/2025,Relational Comparison II,mid_introduction,CG,mr,1,1,1
12/17/2025,Relational Comparison II,parent_poll,CG,hi,4,2,2
12/17/2025,Relational Comparison II,parent_poll,CG,mr,5,3,2
12/17/2025,Relational Comparison II,questions,CG,hi,4,2,2
12/17/2025,Relational Comparison II,questions,CG,mr,1,1,1
12/17/2025,Relational Comparison II,rewards,CG,hi,2,2,2
12/17/2025,Relational Comparison II,rewards,CG,mr,1,1,1
12/17/2025,Relational Comparison II,started,CG,hi,4,3,3
12/17/2025,Relational Comparison II,started,CG,mr,5,4,3
12/17/2025,Relational Comparison II,validation,CG,hi,1,1,1
12/17/2025,Relational Comparison II,validation,CG,mr,1,1,1
12/17/2025,Revision Colors,completed,CG,hi,2,1,1
12/17/2025,Revision Colors,introduction,CG,hi,2,1,1
12/17/2025,Revision Colors,introduction,CG,mr,3,3,3
12/17/2025,Revision Colors,mid_introduction,CG,hi,2,1,1
12/17/2025,Revision Colors,mid_introduction,CG,mr,2,2,2
12/17/2025,Revision Colors,parent_poll,CG,hi,2,1,1
12/17/2025,Revision Colors,parent_poll,CG,mr,3,3,3
12/17/2025,Revision Colors,questions,CG,hi,4,1,1
12/17/2025,Revision Colors,questions,CG,mr,2,2,2
12/17/2025,Revision Colors,rewards,CG,hi,2,1,1
12/17/2025,Revision Colors,rewards,CG,mr,2,2,2
12/17/2025,Revision Colors,started,CG,hi,2,1,1
12/17/2025,Revision Colors,started,CG,mr,3,3,3
12/17/2025,Revision Colors,validation,CG,hi,2,1,1
12/17/2025,Revision Shapes,completed,CG,hi,2,2,2
12/17/2025,Revision Shapes,introduction,CG,hi,2,2,2
12/17/2025,Revision Shapes,mid_introduction,CG,hi,1,1,1
12/17/2025,Revision Shapes,parent_poll,CG,hi,2,2,2
12/17/2025,Revision Shapes,questions,CG,hi,3,2,2
12/17/2025,Revision Shapes,rewards,CG,hi,1,1,1
12/17/2025,Revision Shapes,started,CG,hi,2,2,2
12/17/2025,Revision Shapes,validation,CG,hi,1,1,1
12/17/2025,Rhyming Words,introduction,LL,hi,1,1,1
12/17/2025,Rhyming Words,introduction,LL,mr,1,1,1
12/17/2025,Rhyming Words,parent_poll,LL,hi,1,1,1
12/17/2025,Rhyming Words,parent_poll,LL,mr,1,1,1
12/17/2025,Rhyming Words,questions,LL,hi,1,1,1
12/17/2025,Rhyming Words,rewards,LL,hi,1,1,1
12/17/2025,Rhyming Words,started,LL,hi,1,1,1
12/17/2025,Rhyming Words,started,LL,mr,1,1,1
12/17/2025,Shape Circle,completed,CG,hi,1,1,1
12/17/2025,Shape Circle,introduction,CG,hi,2,2,2
12/17/2025,Shape Circle,mid_introduction,CG,hi,1,1,1
12/17/2025,Shape Circle,parent_poll,CG,hi,3,2,2
12/17/2025,Shape Circle,questions,CG,hi,1,1,1
12/17/2025,Shape Circle,rewards,CG,hi,1,1,1
12/17/2025,Shape Circle,started,CG,hi,2,2,2
12/17/2025,Shape Circle,started,CG,mr,1,1,1
12/17/2025,Shape Circle,validation,CG,hi,1,1,1
12/17/2025,Shape Rectangle,completed,CG,hi,3,3,3
12/17/2025,Shape Rectangle,completed,CG,mr,1,1,1
12/17/2025,Shape Rectangle,introduction,CG,hi,3,3,3
12/17/2025,Shape Rectangle,introduction,CG,mr,1,1,1
12/17/2025,Shape Rectangle,mid_introduction,CG,hi,2,2,2
12/17/2025,Shape Rectangle,mid_introduction,CG,mr,1,1,1
12/17/2025,Shape Rectangle,parent_poll,CG,hi,4,3,3
12/17/2025,Shape Rectangle,parent_poll,CG,mr,1,1,1
12/17/2025,Shape Rectangle,questions,CG,hi,3,3,3
12/17/2025,Shape Rectangle,questions,CG,mr,1,1,1
12/17/2025,Shape Rectangle,rewards,CG,hi,2,2,2
12/17/2025,Shape Rectangle,rewards,CG,mr,1,1,1
12/17/2025,Shape Rectangle,started,CG,hi,3,3,3
12/17/2025,Shape Rectangle,started,CG,mr,1,1,1
12/17/2025,Shape Rectangle,validation,CG,hi,1,1,1
12/17/2025,Shape Rectangle,validation,CG,mr,1,1,1
12/17/2025,Shape Square,completed,CG,hi,5,5,5
12/17/2025,Shape Square,introduction,CG,hi,4,4,4
12/17/2025,Shape Square,introduction,CG,mr,1,1,1
12/17/2025,Shape Square,mid_introduction,CG,hi,4,4,4
12/17/2025,Shape Square,mid_introduction,CG,mr,1,1,1
12/17/2025,Shape Square,parent_poll,CG,hi,6,5,5
12/17/2025,Shape Square,parent_poll,CG,mr,1,1,1
12/17/2025,Shape Square,questions,CG,hi,4,4,4
12/17/2025,Shape Square,questions,CG,mr,1,1,1
12/17/2025,Shape Square,rewards,CG,hi,4,4,4
12/17/2025,Shape Square,rewards,CG,mr,1,1,1
12/17/2025,Shape Square,started,CG,hi,5,5,5
12/17/2025,Shape Square,started,CG,mr,1,1,1
12/17/2025,Shape Square,validation,CG,hi,4,4,4
12/17/2025,Shape Triangle,completed,CG,mr,1,1,1
12/17/2025,Shape Triangle,introduction,CG,mr,1,1,1
12/17/2025,Shape Triangle,mid_introduction,CG,mr,1,1,1
12/17/2025,Shape Triangle,parent_poll,CG,mr,1,1,1
12/17/2025,Shape Triangle,questions,CG,mr,1,1,1
12/17/2025,Shape Triangle,rewards,CG,mr,1,1,1
12/17/2025,Shape Triangle,started,CG,mr,2,2,2
12/17/2025,Shape Triangle,validation,CG,mr,1,1,1
12/17/2025,Sorting Primary Colors,completed,CG,hi,9,8,8
12/17/2025,Sorting Primary Colors,introduction,CG,hi,14,10,10
12/17/2025,Sorting Primary Colors,mid_introduction,CG,hi,9,8,8
12/17/2025,Sorting Primary Colors,parent_poll,CG,hi,16,10,10
12/17/2025,Sorting Primary Colors,questions,CG,hi,10,8,8
12/17/2025,Sorting Primary Colors,rewards,CG,hi,12,8,8
12/17/2025,Sorting Primary Colors,started,CG,hi,15,10,10
12/17/2025,Sorting Primary Colors,validation,CG,hi,9,8,8
12/17/2025,Sorting Primary Shapes,completed,CG,hi,13,10,9
12/17/2025,Sorting Primary Shapes,introduction,CG,hi,14,10,9
12/17/2025,Sorting Primary Shapes,introduction,CG,mr,1,1,1
12/17/2025,Sorting Primary Shapes,mid_introduction,CG,hi,13,10,9
12/17/2025,Sorting Primary Shapes,mid_introduction,CG,mr,1,1,1
12/17/2025,Sorting Primary Shapes,parent_poll,CG,hi,16,11,10
12/17/2025,Sorting Primary Shapes,parent_poll,CG,mr,1,1,1
12/17/2025,Sorting Primary Shapes,questions,CG,hi,13,10,9
12/17/2025,Sorting Primary Shapes,questions,CG,mr,1,1,1
12/17/2025,Sorting Primary Shapes,rewards,CG,hi,14,10,9
12/17/2025,Sorting Primary Shapes,rewards,CG,mr,1,1,1
12/17/2025,Sorting Primary Shapes,started,CG,hi,16,11,10
12/17/2025,Sorting Primary Shapes,started,CG,mr,1,1,1
12/17/2025,Sorting Primary Shapes,validation,CG,hi,12,9,8
12/18/2025,Beginning Sound Ba/Ra/Na,completed,LL,hi,12,11,11
12/18/2025,Beginning Sound Ba/Ra/Na,introduction,LL,hi,15,12,12
12/18/2025,Beginning Sound Ba/Ra/Na,mid_introduction,LL,hi,10,9,9
12/18/2025,Beginning Sound Ba/Ra/Na,parent_poll,LL,hi,35,12,12
12/18/2025,Beginning Sound Ba/Ra/Na,questions,LL,hi,16,11,11
12/18/2025,Beginning Sound Ba/Ra/Na,rewards,LL,hi,10,9,9
12/18/2025,Beginning Sound Ba/Ra/Na,started,LL,hi,16,12,12
12/18/2025,Beginning Sound Ba/Ra/Na,validation,LL,hi,9,9,9
12/18/2025,Beginning Sounds Ka/Na/Ta,completed,LL,hi,9,8,8
12/18/2025,Beginning Sounds Ka/Na/Ta,completed,LL,mr,50,40,40
12/18/2025,Beginning Sounds Ka/Na/Ta,introduction,LL,hi,19,14,13
12/18/2025,Beginning Sounds Ka/Na/Ta,introduction,LL,mr,61,47,47
12/18/2025,Beginning Sounds Ka/Na/Ta,mid_introduction,LL,hi,7,6,6
12/18/2025,Beginning Sounds Ka/Na/Ta,mid_introduction,LL,mr,48,42,42
12/18/2025,Beginning Sounds Ka/Na/Ta,parent_poll,LL,hi,21,14,13
12/18/2025,Beginning Sounds Ka/Na/Ta,parent_poll,LL,mr,76,47,47
12/18/2025,Beginning Sounds Ka/Na/Ta,questions,LL,hi,14,9,9
12/18/2025,Beginning Sounds Ka/Na/Ta,questions,LL,mr,54,42,42
12/18/2025,Beginning Sounds Ka/Na/Ta,rewards,LL,hi,7,6,6
12/18/2025,Beginning Sounds Ka/Na/Ta,rewards,LL,mr,48,42,42
12/18/2025,Beginning Sounds Ka/Na/Ta,started,LL,hi,22,17,16
12/18/2025,Beginning Sounds Ka/Na/Ta,started,LL,mr,64,49,49
12/18/2025,Beginning Sounds Ka/Na/Ta,validation,LL,hi,3,2,2
12/18/2025,Beginning Sounds Ka/Na/Ta,validation,LL,mr,44,40,40
12/18/2025,Beginning Sounds Ma/Cha/Ba,completed,LL,hi,5,5,5
12/18/2025,Beginning Sounds Ma/Cha/Ba,completed,LL,mr,55,44,43
12/18/2025,Beginning Sounds Ma/Cha/Ba,introduction,LL,hi,17,14,14
12/18/2025,Beginning Sounds Ma/Cha/Ba,introduction,LL,mr,69,54,53
12/18/2025,Beginning Sounds Ma/Cha/Ba,mid_introduction,LL,hi,8,7,7
12/18/2025,Beginning Sounds Ma/Cha/Ba,mid_introduction,LL,mr,44,37,36
12/18/2025,Beginning Sounds Ma/Cha/Ba,parent_poll,LL,hi,22,15,15
12/18/2025,Beginning Sounds Ma/Cha/Ba,parent_poll,LL,mr,91,56,55
12/18/2025,Beginning Sounds Ma/Cha/Ba,questions,LL,hi,14,10,10
12/18/2025,Beginning Sounds Ma/Cha/Ba,questions,LL,mr,70,47,46
12/18/2025,Beginning Sounds Ma/Cha/Ba,rewards,LL,hi,8,7,7
12/18/2025,Beginning Sounds Ma/Cha/Ba,rewards,LL,mr,45,38,37
12/18/2025,Beginning Sounds Ma/Cha/Ba,started,LL,hi,23,18,17
12/18/2025,Beginning Sounds Ma/Cha/Ba,started,LL,mr,75,59,58
12/18/2025,Beginning Sounds Ma/Cha/Ba,validation,LL,hi,3,3,3
12/18/2025,Beginning Sounds Ma/Cha/Ba,validation,LL,mr,44,37,36
12/18/2025,Beginning Sounds Ma/Ka/La,completed,LL,hi,10,9,9
12/18/2025,Beginning Sounds Ma/Ka/La,introduction,LL,hi,11,9,9
12/18/2025,Beginning Sounds Ma/Ka/La,introduction,LL,mr,1,1,1
12/18/2025,Beginning Sounds Ma/Ka/La,mid_introduction,LL,hi,7,7,7
12/18/2025,Beginning Sounds Ma/Ka/La,parent_poll,LL,hi,17,9,9
12/18/2025,Beginning Sounds Ma/Ka/La,parent_poll,LL,mr,1,1,1
12/18/2025,Beginning Sounds Ma/Ka/La,questions,LL,hi,12,9,9
12/18/2025,Beginning Sounds Ma/Ka/La,rewards,LL,hi,7,7,7
12/18/2025,Beginning Sounds Ma/Ka/La,started,LL,hi,11,9,9
12/18/2025,Beginning Sounds Ma/Ka/La,started,LL,mr,5,4,4
12/18/2025,Beginning Sounds Ma/Ka/La,validation,LL,hi,7,7,7
12/18/2025,Beginning Sounds Pa/Cha/Sa,completed,LL,hi,26,20,19
12/18/2025,Beginning Sounds Pa/Cha/Sa,introduction,LL,hi,34,25,24
12/18/2025,Beginning Sounds Pa/Cha/Sa,mid_introduction,LL,hi,20,19,18
12/18/2025,Beginning Sounds Pa/Cha/Sa,parent_poll,LL,hi,50,26,25
12/18/2025,Beginning Sounds Pa/Cha/Sa,questions,LL,hi,29,20,19
12/18/2025,Beginning Sounds Pa/Cha/Sa,rewards,LL,hi,20,19,18
12/18/2025,Beginning Sounds Pa/Cha/Sa,started,LL,hi,38,26,25
12/18/2025,Beginning Sounds Pa/Cha/Sa,started,LL,mr,1,1,1
12/18/2025,Beginning Sounds Pa/Cha/Sa,validation,LL,hi,20,19,18
12/18/2025,Beginning Sounds Pa/Ga/Ra,completed,LL,hi,9,7,7
12/18/2025,Beginning Sounds Pa/Ga/Ra,completed,LL,mr,82,73,70
12/18/2025,Beginning Sounds Pa/Ga/Ra,introduction,LL,hi,32,27,27
12/18/2025,Beginning Sounds Pa/Ga/Ra,introduction,LL,mr,115,90,84
12/18/2025,Beginning Sounds Pa/Ga/Ra,mid_introduction,LL,hi,19,19,19
12/18/2025,Beginning Sounds Pa/Ga/Ra,mid_introduction,LL,mr,64,60,58
12/18/2025,Beginning Sounds Pa/Ga/Ra,parent_poll,LL,hi,33,27,27
12/18/2025,Beginning Sounds Pa/Ga/Ra,parent_poll,LL,mr,140,94,88
12/18/2025,Beginning Sounds Pa/Ga/Ra,questions,LL,hi,55,26,26
12/18/2025,Beginning Sounds Pa/Ga/Ra,questions,LL,mr,183,83,78
12/18/2025,Beginning Sounds Pa/Ga/Ra,rewards,LL,hi,19,19,19
12/18/2025,Beginning Sounds Pa/Ga/Ra,rewards,LL,mr,66,62,60
12/18/2025,Beginning Sounds Pa/Ga/Ra,started,LL,hi,33,27,27
12/18/2025,Beginning Sounds Pa/Ga/Ra,started,LL,mr,122,94,88
12/18/2025,Beginning Sounds Pa/Ga/Ra,validation,LL,hi,4,4,4
12/18/2025,Beginning Sounds Pa/Ga/Ra,validation,LL,mr,61,58,56
12/18/2025,Beginning Sounds Sa/La/Va,completed,LL,hi,17,14,14
12/18/2025,Beginning Sounds Sa/La/Va,completed,LL,mr,97,87,86
12/18/2025,Beginning Sounds Sa/La/Va,introduction,LL,hi,31,23,22
12/18/2025,Beginning Sounds Sa/La/Va,introduction,LL,mr,132,110,104
12/18/2025,Beginning Sounds Sa/La/Va,mid_introduction,LL,hi,18,16,16
12/18/2025,Beginning Sounds Sa/La/Va,mid_introduction,LL,mr,71,64,62
12/18/2025,Beginning Sounds Sa/La/Va,parent_poll,LL,hi,35,24,23
12/18/2025,Beginning Sounds Sa/La/Va,parent_poll,LL,mr,172,115,109
12/18/2025,Beginning Sounds Sa/La/Va,questions,LL,hi,51,22,21
12/18/2025,Beginning Sounds Sa/La/Va,questions,LL,mr,204,95,92
12/18/2025,Beginning Sounds Sa/La/Va,rewards,LL,hi,18,16,16
12/18/2025,Beginning Sounds Sa/La/Va,rewards,LL,mr,72,65,63
12/18/2025,Beginning Sounds Sa/La/Va,started,LL,hi,34,24,23
12/18/2025,Beginning Sounds Sa/La/Va,started,LL,mr,142,115,109
12/18/2025,Beginning Sounds Sa/La/Va,validation,LL,hi,8,7,7
12/18/2025,Beginning Sounds Sa/La/Va,validation,LL,mr,69,62,61
12/18/2025,Beginning Sounds Ta/Va/Ga,completed,LL,hi,13,12,11
12/18/2025,Beginning Sounds Ta/Va/Ga,introduction,LL,hi,20,17,16
12/18/2025,Beginning Sounds Ta/Va/Ga,mid_introduction,LL,hi,12,12,11
12/18/2025,Beginning Sounds Ta/Va/Ga,parent_poll,LL,hi,29,17,16
12/18/2025,Beginning Sounds Ta/Va/Ga,questions,LL,hi,18,15,14
12/18/2025,Beginning Sounds Ta/Va/Ga,rewards,LL,hi,12,12,11
12/18/2025,Beginning Sounds Ta/Va/Ga,started,LL,hi,24,20,19
12/18/2025,Beginning Sounds Ta/Va/Ga,validation,LL,hi,11,11,10
12/18/2025,Color Blue,completed,CG,hi,1,1,1
12/18/2025,Color Blue,introduction,CG,hi,1,1,1
12/18/2025,Color Blue,introduction,CG,mr,1,1,1
12/18/2025,Color Blue,mid_introduction,CG,hi,1,1,1
12/18/2025,Color Blue,mid_introduction,CG,mr,1,1,1
12/18/2025,Color Blue,parent_poll,CG,hi,2,1,1
12/18/2025,Color Blue,parent_poll,CG,mr,1,1,1
12/18/2025,Color Blue,questions,CG,hi,1,1,1
12/18/2025,Color Blue,questions,CG,mr,1,1,1
12/18/2025,Color Blue,rewards,CG,hi,1,1,1
12/18/2025,Color Blue,rewards,CG,mr,1,1,1
12/18/2025,Color Blue,started,CG,hi,1,1,1
12/18/2025,Color Blue,started,CG,mr,1,1,1
12/18/2025,Color Blue,validation,CG,hi,1,1,1
12/18/2025,Emotion Identification,completed,SEL,hi,9,8,7
12/18/2025,Emotion Identification,introduction,SEL,hi,11,8,7
12/18/2025,Emotion Identification,mid_introduction,SEL,hi,9,8,7
12/18/2025,Emotion Identification,parent_poll,SEL,hi,20,8,7
12/18/2025,Emotion Identification,questions,SEL,hi,9,8,7
12/18/2025,Emotion Identification,rewards,SEL,hi,9,8,7
12/18/2025,Emotion Identification,started,SEL,hi,11,8,7
12/18/2025,Emotion Identification,validation,SEL,hi,9,8,7
12/18/2025,Identification of all emotions,completed,SEL,hi,2,2,2
12/18/2025,Identification of all emotions,completed,SEL,mr,1,1,1
12/18/2025,Identification of all emotions,introduction,SEL,hi,6,4,4
12/18/2025,Identification of all emotions,introduction,SEL,mr,4,2,2
12/18/2025,Identification of all emotions,mid_introduction,SEL,hi,2,2,2
12/18/2025,Identification of all emotions,mid_introduction,SEL,mr,1,1,1
12/18/2025,Identification of all emotions,parent_poll,SEL,hi,8,4,4
12/18/2025,Identification of all emotions,parent_poll,SEL,mr,5,2,2
12/18/2025,Identification of all emotions,questions,SEL,hi,2,2,2
12/18/2025,Identification of all emotions,questions,SEL,mr,1,1,1
12/18/2025,Identification of all emotions,rewards,SEL,hi,2,2,2
12/18/2025,Identification of all emotions,rewards,SEL,mr,1,1,1
12/18/2025,Identification of all emotions,started,SEL,hi,6,4,4
12/18/2025,Identification of all emotions,started,SEL,mr,4,2,2
12/18/2025,Identification of all emotions,validation,SEL,hi,2,2,2
12/18/2025,Identification of all emotions,validation,SEL,mr,1,1,1
12/18/2025,Numbers Comparison,completed,NM,hi,2,1,1
12/18/2025,Numbers Comparison,completed,NM,mr,1,1,1
12/18/2025,Numbers Comparison,introduction,NM,hi,2,1,1
12/18/2025,Numbers Comparison,introduction,NM,mr,2,1,1
12/18/2025,Numbers Comparison,mid_introduction,NM,hi,1,1,1
12/18/2025,Numbers Comparison,mid_introduction,NM,mr,2,1,1
12/18/2025,Numbers Comparison,parent_poll,NM,hi,3,1,1
12/18/2025,Numbers Comparison,parent_poll,NM,mr,3,1,1
12/18/2025,Numbers Comparison,questions,NM,hi,3,1,1
12/18/2025,Numbers Comparison,questions,NM,mr,2,1,1
12/18/2025,Numbers Comparison,rewards,NM,hi,1,1,1
12/18/2025,Numbers Comparison,rewards,NM,mr,2,1,1
12/18/2025,Numbers Comparison,started,NM,hi,2,1,1
12/18/2025,Numbers Comparison,started,NM,mr,2,1,1
12/18/2025,Numbers Comparison,validation,NM,hi,1,1,1
12/18/2025,Numbers Comparison,validation,NM,mr,1,1,1
12/18/2025,Numbers I,completed,NM,hi,3,3,3
12/18/2025,Numbers I,introduction,NM,hi,3,3,3
12/18/2025,Numbers I,mid_introduction,NM,hi,2,2,2
12/18/2025,Numbers I,parent_poll,NM,hi,5,3,3
12/18/2025,Numbers I,questions,NM,hi,3,3,3
12/18/2025,Numbers I,rewards,NM,hi,2,2,2
12/18/2025,Numbers I,started,NM,hi,3,3,3
12/18/2025,Numbers I,validation,NM,hi,2,2,2
12/18/2025,Numbers II,completed,NM,hi,2,2,2
12/18/2025,Numbers II,introduction,NM,hi,3,3,3
12/18/2025,Numbers II,mid_introduction,NM,hi,2,2,2
12/18/2025,Numbers II,parent_poll,NM,hi,3,3,3
12/18/2025,Numbers II,questions,NM,hi,2,2,2
12/18/2025,Numbers II,rewards,NM,hi,2,2,2
12/18/2025,Numbers II,started,NM,hi,4,4,4
12/18/2025,Numbers II,validation,NM,hi,2,2,2
12/18/2025,Numerals 1-10,completed,NM,hi,4,4,4
12/18/2025,Numerals 1-10,introduction,NM,hi,6,6,4
12/18/2025,Numerals 1-10,mid_introduction,NM,hi,6,6,4
12/18/2025,Numerals 1-10,parent_poll,NM,hi,6,6,4
12/18/2025,Numerals 1-10,questions,NM,hi,6,6,4
12/18/2025,Numerals 1-10,rewards,NM,hi,6,6,4
12/18/2025,Numerals 1-10,started,NM,hi,6,6,4
12/18/2025,Numerals 1-10,started,NM,mr,1,1,1
12/18/2025,Numerals 1-10,validation,NM,hi,1,1,1
12/18/2025,Positions,completed,CG,hi,21,18,16
12/18/2025,Positions,completed,CG,mr,1,1,1
12/18/2025,Positions,introduction,CG,hi,32,23,19
12/18/2025,Positions,introduction,CG,mr,1,1,1
12/18/2025,Positions,mid_introduction,CG,hi,21,18,16
12/18/2025,Positions,mid_introduction,CG,mr,1,1,1
12/18/2025,Positions,parent_poll,CG,hi,41,24,20
12/18/2025,Positions,parent_poll,CG,mr,2,1,1
12/18/2025,Positions,questions,CG,hi,21,18,16
12/18/2025,Positions,questions,CG,mr,1,1,1
12/18/2025,Positions,rewards,CG,hi,21,18,16
12/18/2025,Positions,rewards,CG,mr,1,1,1
12/18/2025,Positions,started,CG,hi,34,25,21
12/18/2025,Positions,started,CG,mr,12,9,9
12/18/2025,Positions,validation,CG,hi,20,17,15
12/18/2025,Positions,validation,CG,mr,1,1,1
12/18/2025,Primary Emotion Labelling,completed,SEL,hi,2,2,2
12/18/2025,Primary Emotion Labelling,introduction,SEL,hi,2,2,2
12/18/2025,Primary Emotion Labelling,mid_introduction,SEL,hi,2,2,2
12/18/2025,Primary Emotion Labelling,parent_poll,SEL,hi,5,3,3
12/18/2025,Primary Emotion Labelling,questions,SEL,hi,2,2,2
12/18/2025,Primary Emotion Labelling,rewards,SEL,hi,2,2,2
12/18/2025,Primary Emotion Labelling,started,SEL,hi,2,2,2
12/18/2025,Primary Emotion Labelling,validation,SEL,hi,2,2,2
12/18/2025,Quantitative Comparison,completed,NM,hi,3,3,3
12/18/2025,Quantitative Comparison,completed,NM,mr,1,1,1
12/18/2025,Quantitative Comparison,introduction,NM,hi,3,3,3
12/18/2025,Quantitative Comparison,introduction,NM,mr,1,1,1
12/18/2025,Quantitative Comparison,mid_introduction,NM,hi,3,3,3
12/18/2025,Quantitative Comparison,parent_poll,NM,hi,6,3,3
12/18/2025,Quantitative Comparison,parent_poll,NM,mr,2,2,2
12/18/2025,Quantitative Comparison,questions,NM,hi,3,3,3
12/18/2025,Quantitative Comparison,rewards,NM,hi,3,3,3
12/18/2025,Quantitative Comparison,started,NM,hi,3,3,3
12/18/2025,Quantitative Comparison,started,NM,mr,2,2,2
12/18/2025,Quantitative Comparison,validation,NM,hi,3,3,3
12/18/2025,Relational Comparison,completed,CG,hi,1,1,1
12/18/2025,Relational Comparison,introduction,CG,hi,1,1,1
12/18/2025,Relational Comparison,mid_introduction,CG,hi,1,1,1
12/18/2025,Relational Comparison,parent_poll,CG,hi,2,1,1
12/18/2025,Relational Comparison,questions,CG,hi,1,1,1
